id,N,rankdist
080192,8,5115135
080193,8,5339933
080194,8,9155553
080195,8,5155595
080196,8,5193531
080197,8,9531531
080198,8,3513993
080199,8,3939191
080200,8,9519995
080201,8,5595553
080202,8,9595131
080203,8,5515555
080204,8,5515351
080205,8,1955991
080206,8,5539153
080207,8,5115959
080208,8,9911153
080209,8,1533553
080210,8,9515955
080211,8,3919515
080212,8,9351553
080213,8,5551151
080214,8,3551151
080215,8,5555955
080216,8,5959335
080217,8,9153355
080218,8,9599351
080219,8,5195131
080220,8,3151159
080221,8,5355359
080222,8,5555599
080223,8,1555133
080224,8,9955519
080225,8,3339553
080226,8,9331535
080227,8,5539131
080228,8,9933355
080229,8,5335553
080230,8,5951553
080231,8,9553551
080232,8,1315311
080233,8,3135535
080234,8,3555959
080235,8,5595995
080236,8,5351513
080237,8,3151599
080238,8,3531351
080239,8,5591999
080240,8,5553599
080241,8,9559553
080242,8,5331919
080243,8,3139359
080244,8,5531355
080245,8,1353355
080246,8,9995515
080247,8,1513931
080248,8,3335515
080249,8,3393315
080250,8,9595393
080251,8,1951355
080252,8,5331331
080253,8,9531315
080254,8,5595533
080255,8,5515551
080256,8,3593551
080257,8,9355595
080258,8,1911311
080259,8,9939315
080260,8,5951319
080261,8,5539551
080262,8,5353555
080263,8,5515333
080264,8,5395513
080265,8,3519553
080266,8,5335539
080267,8,5531515
080268,8,5595951
080269,8,5991555
080270,8,3553159
080271,8,1513195
080272,8,9555511
080273,8,1555331
080274,8,1559151
080275,8,9155359
080276,8,5999931
080277,8,5111535
080278,8,5555559
080279,8,5135319
080280,8,5513531
080281,8,5355511
080282,8,5399595
080283,8,3391335
080284,8,5515119
080285,8,5351313
080286,8,9111553
080287,8,9159115
080288,8,3515115
080289,8,1519915
080290,8,9555951
080291,8,9953355
080292,8,5599335
080293,8,5311535
080294,8,5353159
080295,8,5999315
080296,8,5359551
080297,8,5911335
080298,8,9151919
080299,8,5555535
080300,8,3551995
080301,8,5359355
080302,8,1331559
080303,8,3151555
080304,8,9191515
080305,8,5359151
080306,8,9553919
080307,8,5155535
080308,8,3115595
080309,8,5359315
080310,8,3551533
080311,8,9959559
080312,8,5551395
080313,8,9391551
080314,8,5515551
080315,8,5515559
080316,8,9119551
080317,8,9559155
080318,8,9931139
080319,8,9135115
080320,8,5113355
080321,8,5531591
080322,8,5155553
080323,8,5315955
080324,8,5555335
080325,8,5555355
080326,8,1555111
080327,8,1119595
080328,8,3395113
080329,8,3551551
080330,8,5535395
080331,8,5955319
080332,8,1951315
080333,8,3159955
080334,8,5915913
080335,8,1113559
080336,8,5535515
080337,8,5931139
080338,8,5539539
080339,8,5933135
080340,8,5593555
080341,8,5515595
080342,8,3555513
080343,8,9511135
080344,8,5155953
080345,8,3313111
080346,8,3951155
080347,8,5595935
080348,8,5535533
080349,8,9951135
080350,8,5515551
080351,8,9535555
080352,8,9551515
080353,8,3115555
080354,8,5113515
080355,8,1535599
080356,8,1553155
080357,8,1955555
080358,8,5153913
080359,8,9519111
080360,8,5519111
080361,8,9515351
080362,8,5319159
080363,8,5535535
080364,8,3135539
080365,8,5951939
080366,8,1395155
080367,8,1131595
080368,8,5353559
080369,8,9955151
080370,8,9535951
080371,8,5555555
080372,8,9955339
080373,8,9515915
080374,8,9959599
080375,8,9311395
080376,8,5935551
080377,8,3155335
080378,8,3515359
080379,8,9331595
080380,8,5133539
080381,8,5515555
080382,8,5331959
080383,8,5559591
080384,8,3953333
080385,8,3395115
080386,8,5511915
080387,8,1391533
080388,8,3155139
080389,8,1593393
080390,8,3353153
080391,8,5131151
080392,8,3535193
080393,8,9533551
080394,8,9393191
080395,8,5355555
080396,8,5395113
080397,8,9919135
080398,8,5139555
080399,8,9391391
080400,8,9155515
080401,8,5139959
080402,8,9155395
080403,8,1959533
080404,8,3995591
080405,8,5311591
080406,8,9539515
080407,8,9931515
080408,8,9195359
080409,8,3555599
080410,8,9115515
080411,8,3951315
080412,8,9515153
080413,8,5515159
080414,8,3151199
080415,8,5591539
080416,8,1391539
080417,8,5919339
080418,8,3351515
080419,8,5913155
080420,8,9319931
080421,8,5993115
080422,8,5353595
080423,8,3551353
080424,8,5319315
080425,8,5155995
080426,8,5339195
080427,8,9915959
080428,8,5195951
080429,8,5155535
080430,8,9959351
080431,8,3533515
080432,8,5133955
080433,8,5595159
080434,8,9599551
080435,8,5591539
080436,8,1355155
080437,8,5995915
080438,8,9591359
080439,8,5131153
080440,8,1555955
080441,8,5953311
080442,8,9593359
080443,8,5331559
080444,8,3915355
080445,8,9311353
080446,8,1539995
080447,8,5595559
080448,8,5113333
080449,8,5555531
080450,8,5953315
080451,8,5535355
080452,8,5395939
080453,8,3539559
080454,8,5511111
080455,8,9553311
080456,8,1551555
080457,8,3153555
080458,8,3155915
080459,8,3391555
080460,8,5351335
080461,8,5511559
080462,8,5311559
080463,8,1115513
080464,8,5555555
080465,8,9955159
080466,8,5319555
080467,8,9155595
080468,8,9131155
080469,8,5591555
080470,8,3555915
080471,8,5911315
080472,8,5355939
080473,8,5355115
080474,8,3991199
080475,8,5955555
080476,8,3151555
080477,8,5191511
080478,8,1115139
080479,8,5315991
080480,8,9935351
080481,8,9155135
080482,8,5139931
080483,8,5515513
080484,8,5515531
080485,8,5599353
080486,8,1555551
080487,8,5593139
080488,8,5333353
080489,8,3195959
080490,8,3159955
080491,8,9915315
080492,8,3319191
080493,8,5593591
080494,8,5331599
080495,8,5155551
080496,8,9155139
080497,8,5993515
080498,8,1599959
080499,8,3913519
080500,8,5553515
080501,8,5553555
080502,8,5313515
080503,8,9515519
080504,8,5159199
080505,8,5535119
080506,8,5139335
080507,8,5155353
080508,8,9555115
080509,8,9131135
080510,8,1115939
080511,8,3995953
080512,8,1555315
080513,8,5153559
080514,8,9955333
080515,8,5911953
080516,8,1155351
080517,8,3553559
080518,8,1515355
080519,8,3513153
080520,8,5591111
080521,8,5153355
080522,8,5535115
080523,8,5515153
080524,8,9353195
080525,8,5551519
080526,8,1555535
080527,8,5555135
080528,8,5333353
080529,8,5119519
080530,8,3313111
080531,8,5393551
080532,8,5155515
080533,8,5199595
080534,8,9135155
080535,8,9511559
080536,8,1333955
080537,8,5513153
080538,8,5993593
080539,8,9139535
080540,8,5591939
080541,8,3555519
080542,8,1155953
080543,8,3953515
080544,8,5133353
080545,8,5513135
080546,8,3399355
080547,8,1559595
080548,8,9515559
080549,8,9935191
080550,8,5131553
080551,8,3395133
080552,8,5995535
080553,8,5155355
080554,8,3355533
080555,8,5195355
080556,8,5935311
080557,8,5551331
080558,8,9515513
080559,8,5351351
080560,8,9595315
080561,8,3553333
080562,8,5155535
080563,8,5931593
080564,8,9991355
080565,8,1355595
080566,8,9115395
080567,8,5155191
080568,8,1599535
080569,8,1533513
080570,8,9511911
080571,8,5591159
080572,8,5513599
080573,8,5395913
080574,8,5955555
080575,8,3351513
080576,8,1555151
080577,8,5351333
080578,8,5599551
080579,8,3531511
080580,8,9913195
080581,8,1359391
080582,8,3355951
080583,8,3535595
080584,8,5953515
080585,8,9155555
080586,8,3559551
080587,8,3335355
080588,8,3531955
080589,8,5155135
080590,8,9155551
080591,8,3113595
080592,8,9551559
080593,8,9533551
080594,8,3993555
080595,8,5953553
080596,8,9133559
080597,8,5355151
080598,8,9555595
080599,8,1395313
080600,8,3599595
080601,8,9555115
080602,8,5355155
080603,8,3955559
080604,8,5155511
080605,8,3913593
080606,8,5959133
080607,8,9935191
080608,8,1515133
080609,8,5515955
080610,8,5993335
080611,8,9195391
080612,8,5151151
080613,8,1555393
080614,8,5951131
080615,8,1959155
080616,8,1953351
080617,8,5315555
080618,8,5333111
080619,8,9153953
080620,8,5595991
080621,8,5333951
080622,8,9315953
080623,8,5155933
080624,8,5591593
080625,8,3535955
080626,8,9951315
080627,8,3931135
080628,8,5555551
080629,8,1353913
080630,8,9955333
080631,8,3515395
080632,8,5551533
080633,8,1995135
080634,8,9395515
080635,8,5559339
080636,8,5599533
080637,8,5551933
080638,8,1555959
080639,8,5539553
080640,8,3331151
080641,8,1355595
080642,8,5199953
080643,8,3915533
080644,8,5595315
080645,8,1131533
080646,8,5515191
080647,8,3551555
080648,8,5551355
080649,8,9913535
080650,8,1311395
080651,8,3535159
080652,8,5933335
080653,8,5333591
080654,8,5915159
080655,8,1519353
080656,8,9553535
080657,8,5119311
080658,8,3555999
080659,8,1595159
080660,8,5993535
080661,8,5595591
080662,8,3153113
080663,8,9195555
080664,8,5559919
080665,8,3193135
080666,8,5553311
080667,8,9559591
080668,8,5511335
080669,8,5359995
080670,8,5395955
080671,8,3933539
080672,8,3199919
080673,8,9551535
080674,8,5191553
080675,8,3953313
080676,8,9159955
080677,8,1551151
080678,8,5355139
080679,8,1131335
080680,8,9519115
080681,8,5939959
080682,8,3915595
080683,8,3351355
080684,8,9931531
080685,8,5531511
080686,8,9539593
080687,8,5135159
080688,8,1195913
080689,8,9319315
080690,8,3939595
080691,8,5535153
080692,8,5959555
080693,8,5959931
080694,8,3191515
080695,8,1511351
080696,8,3353595
080697,8,9399535
080698,8,5519599
080699,8,3395355
080700,8,9555531
080701,8,9935115
080702,8,1335195
080703,8,5515993
080704,8,1119999
080705,8,5515931
080706,8,9555353
080707,8,9535199
080708,8,5599515
080709,8,9931353
080710,8,5591115
080711,8,9355153
080712,8,5335355
080713,8,5335519
080714,8,9539391
080715,8,5991335
080716,8,5555955
080717,8,5555135
080718,8,3391955
080719,8,9133199
080720,8,5515555
080721,8,5351195
080722,8,5519915
080723,8,3351935
080724,8,9531113
080725,8,5951519
080726,8,5951139
080727,8,1531355
080728,8,5131535
080729,8,9355531
080730,8,5155355
080731,8,5519313
080732,8,1353515
080733,8,5533115
080734,8,9151951
080735,8,5555953
080736,8,3515535
080737,8,5555555
080738,8,5191355
080739,8,9193119
080740,8,9551353
080741,8,9513993
080742,8,3153551
080743,8,1539155
080744,8,9911391
080745,8,5953311
080746,8,9139535
080747,8,5995515
080748,8,3395559
080749,8,5511591
080750,8,5593595
080751,8,5335159
080752,8,5533331
080753,8,3551311
080754,8,5551555
080755,8,5533515
080756,8,5995559
080757,8,3335919
080758,8,9355535
080759,8,5315935
080760,8,5535335
080761,8,1553539
080762,8,3331191
080763,8,5591531
080764,8,1391951
080765,8,5335595
080766,8,3555593
080767,8,9155559
080768,8,5551593
080769,8,9955115
080770,8,1395195
080771,8,1595915
080772,8,9153135
080773,8,3155559
080774,8,9333135
080775,8,3519335
080776,8,1195155
080777,8,5555955
080778,8,5115551
080779,8,5311991
080780,8,9555559
080781,8,3551599
080782,8,1559555
080783,8,9131111
080784,8,9555551
080785,8,5391551
080786,8,5351913
080787,8,5331535
080788,8,1111913
080789,8,3531553
080790,8,5533939
080791,8,3593335
080792,8,9159593
080793,8,9131355
080794,8,5195551
080795,8,3311115
080796,8,3915535
080797,8,5533335
080798,8,3995555
080799,8,5995119
080800,8,5159555
080801,8,3555559
080802,8,9311539
080803,8,9195113
080804,8,5111353
080805,8,1959553
080806,8,5511315
080807,8,1155333
080808,8,1513911
080809,8,3399555
080810,8,3315191
080811,8,1313155
080812,8,5955359
080813,8,5955515
080814,8,9931551
080815,8,3999533
080816,8,9355155
080817,8,5531399
080818,8,3559395
080819,8,9551353
080820,8,5519151
080821,8,5135935
080822,8,3999995
080823,8,3155195
080824,8,5551111
080825,8,5595999
080826,8,1959953
080827,8,5993559
080828,8,5559319
080829,8,3391313
080830,8,3553195
080831,8,5351159
080832,8,5935355
080833,8,1339333
080834,8,5313995
080835,8,5131311
080836,8,5599955
080837,8,1551595
080838,8,1919511
080839,8,1353935
080840,8,5331555
080841,8,5955551
080842,8,5391555
080843,8,5913535
080844,8,1311113
080845,8,3559333
080846,8,5155131
080847,8,5555311
080848,8,5519595
080849,8,5191339
080850,8,9553193
080851,8,5595195
080852,8,9555999
080853,8,3351551
080854,8,9155355
080855,8,3559395
080856,8,5153555
080857,8,1959555
080858,8,3355553
080859,8,9359553
080860,8,5319935
080861,8,5955933
080862,8,1115593
080863,8,9513111
080864,8,5351133
080865,8,9553113
080866,8,3595595
080867,8,5531153
080868,8,3991195
080869,8,3359555
080870,8,1919355
080871,8,5553551
080872,8,5993535
080873,8,9539555
080874,8,3193595
080875,8,5113555
080876,8,5515511
080877,8,3151555
080878,8,1519993
080879,8,5119559
080880,8,1993151
080881,8,3551395
080882,8,3595195
080883,8,5511559
080884,8,1919131
080885,8,5131513
080886,8,5553535
080887,8,5539533
080888,8,1515355
080889,8,9513559
080890,8,3991535
080891,8,1315139
080892,8,1555555
080893,8,3391115
080894,8,3595155
080895,8,3399555
080896,8,9951515
080897,8,5559993
080898,8,3535351
080899,8,5555593
080900,8,5531339
080901,8,5993913
080902,8,9959339
080903,8,5195551
080904,8,9539151
080905,8,9955559
080906,8,5559555
080907,8,5553595
080908,8,3355931
080909,8,5319911
080910,8,5559959
080911,8,1193555
080912,8,5139535
080913,8,5919591
080914,8,3553953
080915,8,5551395
080916,8,9119395
080917,8,3911919
080918,8,3333555
080919,8,1193515
080920,8,9315511
080921,8,1913955
080922,8,3359595
080923,8,5533919
080924,8,3555913
080925,8,5339535
080926,8,3555535
080927,8,5515955
080928,8,9519395
080929,8,3395535
080930,8,5991335
080931,8,1511559
080932,8,9515151
080933,8,5533559
080934,8,3593515
080935,8,1355591
080936,8,5119535
080937,8,9991551
080938,8,5955551
080939,8,5559519
080940,8,9133155
080941,8,3539159
080942,8,3993915
080943,8,5553153
080944,8,1531553
080945,8,1555535
080946,8,1133553
080947,8,5555555
080948,8,9553155
080949,8,5519353
080950,8,5391113
080951,8,1535139
080952,8,1199335
080953,8,1551595
080954,8,9955595
080955,8,5393513
080956,8,5555531
080957,8,9593351
080958,8,1591391
080959,8,9959319
080960,8,3535535
080961,8,5135351
080962,8,5353159
080963,8,3951555
080964,8,5953199
080965,8,5955593
080966,8,3995553
080967,8,9999533
080968,8,5539355
080969,8,3555535
080970,8,5359555
080971,8,5599193
080972,8,5959515
080973,8,3155951
080974,8,9353553
080975,8,9915993
080976,8,9151313
080977,8,5513551
080978,8,9195951
080979,8,9995319
080980,8,1159511
080981,8,1991995
080982,8,9591353
080983,8,3155555
080984,8,3151111
080985,8,5151311
080986,8,5391915
080987,8,3595593
080988,8,5315553
080989,8,5535515
080990,8,3511591
080991,8,3159531
080992,8,3555535
080993,8,3551595
080994,8,5995915
080995,8,9511913
080996,8,3155399
080997,8,3511959
080998,8,1355599
080999,8,3139933
081000,8,5559155
090001,9,99599599
090002,9,95595553
090003,9,51391353
090004,9,53359551
090005,9,19935151
090006,9,93555539
090007,9,59591559
090008,9,33531399
090009,9,13555119
090010,9,95159915
090011,9,15335333
090012,9,15555599
090013,9,51953935
090014,9,13515115
090015,9,91551513
090016,9,91959919
090017,9,35513559
090018,9,51539519
090019,9,35551393
090020,9,53919155
090021,9,95311139
090022,9,55939313
090023,9,35999515
090024,9,53515555
090025,9,35913139
090026,9,35955135
090027,9,55513333
090028,9,39313335
090029,9,91399151
090030,9,55511359
090031,9,95531199
090032,9,19911513
090033,9,33999199
090034,9,93595535
090035,9,95593199
090036,9,35153511
090037,9,55535513
090038,9,95355519
090039,9,51193131
090040,9,39395955
090041,9,39135195
090042,9,13313919
090043,9,11351955
090044,9,11999155
090045,9,99599153
090046,9,59555319
090047,9,55155131
090048,9,15533591
090049,9,59553595
090050,9,95591935
090051,9,95555153
090052,9,95339555
090053,9,95913511
090054,9,59355515
090055,9,19515115
090056,9,19553195
090057,9,33533959
090058,9,55533395
090059,9,31391559
090060,9,53351319
090061,9,19115595
090062,9,15595339
090063,9,95395553
090064,9,15539951
090065,9,99555939
090066,9,55555319
090067,9,53515535
090068,9,51939555
090069,9,15191199
090070,9,53553539
090071,9,15951999
090072,9,59959355
090073,9,55531351
090074,9,33559191
090075,9,55153199
090076,9,91955555
090077,9,99111535
090078,9,53531359
090079,9,55353133
090080,9,11151199
090081,9,95533555
090082,9,95593159
090083,9,59355555
090084,9,95919355
090085,9,51195591
090086,9,31131955
090087,9,55591513
090088,9,33959955
090089,9,59935595
090090,9,93113335
090091,9,55191991
090092,9,35151513
090093,9,95915553
090094,9,53513595
090095,9,53151995
090096,9,55535391
090097,9,95353551
090098,9,15599913
090099,9,35513595
090100,9,55355595
090101,9,95139991
090102,9,93355355
090103,9,55353919
090104,9,35331535
090105,9,55959135
090106,9,95953915
090107,9,35355919
090108,9,99333939
090109,9,99519911
090110,9,59551935
090111,9,51519959
090112,9,91511539
090113,9,55333559
090114,9,39955315
090115,9,15153315
090116,9,55599319
090117,9,53915955
090118,9,55931359
090119,9,33351599
090120,9,35395955
090121,9,55155591
090122,9,13953159
090123,9,95555315
090124,9,99959515
090125,9,95555359
090126,9,99351513
090127,9,99555515
090128,9,39515395
090129,9,33153513
090130,9,53553359
090131,9,51155195
090132,9,53355515
090133,9,93591513
090134,9,55511535
090135,9,55533559
090136,9,13151553
090137,9,99993159
090138,9,51595595
090139,9,53395935
090140,9,51511159
090141,9,51515351
090142,9,19555551
090143,9,51111595
090144,9,51133135
090145,9,15535119
090146,9,35951195
090147,9,93535533
090148,9,35515313
090149,9,13311515
090150,9,51595133
090151,9,55393335
090152,9,55933913
090153,9,59191931
090154,9,15155313
090155,9,95551515
090156,9,35915559
090157,9,35591559
090158,9,59911995
090159,9,35319111
090160,9,33519333
090161,9,91155919
090162,9,35931951
090163,9,11131555
090164,9,53993533
090165,9,35551515
090166,9,19559159
090167,9,95199513
090168,9,19399535
090169,9,51553113
090170,9,95591339
090171,9,11359559
090172,9,95353559
090173,9,53395933
090174,9,31559193
090175,9,15595591
090176,9,53533915
090177,9,51591515
090178,9,19951115
090179,9,39915115
090180,9,99515955
090181,9,53315535
090182,9,51559151
090183,9,51915155
090184,9,95551119
090185,9,95931511
090186,9,99959935
090187,9,51195595
090188,9,53553533
090189,9,53595955
090190,9,11595935
090191,9,93935399
090192,9,55591131
090193,9,35119553
090194,9,55359335
090195,9,53393953
090196,9,33595591
090197,9,55595953
090198,9,53593999
090199,9,33551931
090200,9,59151315
090201,9,11599559
090202,9,55391355
090203,9,19539533
090204,9,95551959
090205,9,59955593
090206,9,55555155
090207,9,35315131
090208,9,53951995
090209,9,95151315
090210,9,15351939
090211,9,55393555
090212,9,55351135
090213,9,55351555
090214,9,15555551
090215,9,59393135
090216,9,39593153
090217,9,55153155
090218,9,35511155
090219,9,53539115
090220,9,93955359
090221,9,59535155
090222,9,99353133
